m_max,r_max,sampleweight
0.0853841120004654,41.6952980996575,3.32253092532145e-05
0.0412579265795648,69.977862284286,0.000133659874347879
0.027093517347239,39.3249068595469,0.000165899150584924
0.0236560674454086,12.9861682653427,0.00017456410948668
0.0404308268404566,33.2889813906513,0.000135542416466462
0.091584491096437,15.6115474877879,2.02513126326368e-05
0.0745173833449371,64.0301608142909,5.79588128658509e-05
0.0777053390676156,23.4557556558866,5.07027823820421e-05
0.0296298217982985,17.0921014144551,0.000160313698038433
0.0253634383855388,26.4962663280312,0.000169836942316531
0.0650855298317038,52.2057217673864,7.94264311655621e-05
0.0773861656035297,10.4878039297182,5.7780339815919e-05
0.0550937116262503,63.3878672088031,0.000102168571833229
0.0981536563928239,22.1622778754681,4.16085182798522e-06
0.0413935363013297,36.3494138442911,0.000133351216273356
0.0325414284784347,39.9413365335204,0.000153499289143993
0.0226748809381388,52.6438483945094,0.000174988879583769
0.0916137563437223,14.7048732452095,2.07791684581871e-05
0.027184685820248,40.8161793602631,0.000165691644183687
0.0160906734364107,29.5578988618217,0.000160002720897687
0.089256782354787,10.406278144801,3.19493195059384e-05
0.0453100618417375,52.437737621367,0.000124436905290411
0.0960608833446168,69.6029068762437,8.92416297608559e-06
0.0704115240019746,34.3729796016123,6.73040620306469e-05
0.0872133560222574,63.6536974855699,2.90618102779853e-05
0.089630523538217,57.4854264990427,2.35601525681539e-05
0.0150651239044964,20.3811009274796,0.000157659417221684
0.0492976730666123,47.6726119488012,0.00011536079786538
0.0951483304589055,20.0292824720964,1.10845436482824e-05
0.0233451577206142,15.4889487149194,0.000174740430765322
0.0385890113469213,14.2134540667757,0.000140612405682597
0.0698786092200317,66.75319118076,6.85170167387511e-05
0.0534517528070137,5.15799884451553,0.000141259653845873
0.0790621204790659,42.7235640992876,4.7614644359511e-05
0.0640631917631254,64.3510923511349,8.17533506198043e-05
0.0115080465795472,35.2974115253892,0.000149572312491203
0.0812500989553519,15.9396216331515,4.34677632804075e-05
0.0445580277871341,65.1603946415708,0.000126148592183126
0.0874580595246516,67.8486686304677,2.85048464342794e-05
0.0249891827837564,5.51713653723709,0.000165537459603193
0.0384425002685748,11.8700667412486,0.000142115139648765
0.0570182860922068,38.5649823956192,9.77880934928309e-05
0.0910652625374496,68.1328880542424,2.02945771272268e-05
0.0325714357546531,53.1158894498367,0.000153430990293595
0.0481094765174203,57.2669798729476,0.000118065223877436
0.0929535269760527,7.6399054331705,3.68833030295598e-05
0.0583973404415883,29.0351076598745,9.46492605640178e-05
0.0959712239704095,67.7920603123494,9.12823455329703e-06
0.0480524654733017,65.8675428049173,0.000118194985364114
0.0380724165705033,68.8549571379554,0.000140910338200874
0.0392098105722107,62.260527893668,0.000138321542663414
0.0757886302424595,42.0878105727024,5.50653579237855e-05
0.028078691251576,40.3559195273556,0.000163656819604331
0.0779144893656485,46.3563430728391,5.02267403443724e-05
0.0296541478624567,56.1402055853978,0.000160070960141746
0.0929774155258201,42.2500691062305,1.59423710176433e-05
0.0845169326616451,25.1534957741387,3.51990755990414e-05
0.0308105617854744,34.8356572410557,0.000157438873812056
0.0631582985329442,47.1760959294625,8.38129566601512e-05
0.0817846848582849,55.0036700244527,4.14178800853988e-05
0.0365555806434713,55.1331540220417,0.000144362772513931
0.0918835752340965,69.8627469071653,1.84320349877868e-05
0.0152405370841734,42.4529371340759,0.000158067745689799
0.0438940263469704,16.3233516993932,0.000128044754279725
0.076130552275572,12.6847519958392,5.7336998128001e-05
0.07499083051458,43.559937014943,5.68812109810558e-05
0.0346741522755474,18.0299381504301,0.000148770274997465
