Homophily,Strong Force,Weak Force,Evidence,Pol-Opinion,Status-Quo Bias,Pol Int Feedback,Biased Assimilation,Shifting Baselines,sampleweight
0.47447838805757,0.700795674463734,0.316634826765462,0.210949359904043,0.00338361602509394,20.0157658199314,9.54129030687641,0.719280705554411,0,1.18006781371524e-05
0.835143338198387,0.298546851612628,0.115751206142006,0.29387604163494,0.00036991588305682,10.8639096035622,-4.74219288190636,0.421700539300218,1,6.75160400011754e-05
0.77623903096489,0.169131824281067,0.160241249622155,0.189066530973651,0.00282300265971571,1.31049071904272,0.832213416082324,0.834430287592113,1,5.66931075231697e-05
0.618744555128758,0.363191385986283,0.0223825307123901,0.15021874580998,0.00319334521889687,17.8655235224869,13.3239779977077,0.00830709794536233,1,6.07479477708899e-05
0.611849170838609,0.982984479982406,0.151691144769588,0.227435685158707,0.000378616484813392,7.92089035594836,3.33431282390037,0.023093628231436,0,4.83562217376179e-06
0.613061415292265,0.0660250743385404,0.0482148694452302,0.243978305021301,0.00276794739766046,18.6171583759133,9.64960895859884,0.644973048008978,1,5.56703439452455e-05
0.712574559809554,0.306630783481523,0.302584410587497,0.0981258435174823,0.000495480145327747,5.25728400237858,-2.40592500267029,0.430368550820276,1,4.70704845838233e-05
0.834416579399442,0.980466663138941,0.95760114833848,0.0916117783170193,0.000520689469994977,29.4175423877314,24.1047063808864,0.898969174129888,1,4.38638326479847e-05
0.649726918921377,0.478028878569603,0.127824800039183,0.232345237769187,0.00195602946681902,29.6325507676229,-26.9401830340149,0.173545630415902,1,6.4679765670182e-05
0.641170483659779,0.885293847415596,0.374552758811649,0.170840867911465,0.00416866859304719,16.0695418929681,-11.1450451541142,0.432374797994271,1,3.45467265326398e-05
0.72003331984911,0.92982632201165,0.416561861113231,0.234480369952507,0.000162184204673395,5.66562318149954,-3.46042767847539,0.572149464860559,1,3.91081566337988e-05
0.745677733188763,0.753796676173806,0.753111492418103,0.20681320221629,0.00482567126629874,26.1941364260856,-12.3689838092568,0.602594268741086,0,1.53377733246152e-05
0.772180201223369,0.344501486746594,0.188705139012295,0.278962250193581,0.00199168291641399,19.2492932111491,-8.42283864516188,0.0470757458824664,1,4.83923447288751e-05
0.762055323966461,0.0347499989438802,0.0258951622548264,0.21779010090977,0.00460227445233613,20.8100680736825,18.1090470343062,0.217825229046866,1,4.98162737824543e-05
0.865352205810305,0.391752227209508,0.0957615177573978,0.212429910642095,0.00297457951703109,15.0631766554434,10.6285274707189,0.0591366202570498,0,4.00078836134373e-05
0.789861368367555,0.50954147730954,0.12135250664459,0.238897066586651,0.00383036255720072,22.7249166995753,1.25187003970512,0.412652048747987,1,5.57243886250874e-05
0.927283621232731,0.518848082050681,0.127617678933152,0.265370850800537,0.000565649851923809,19.3487299177796,-15.8177467314239,0.970891556469724,1,6.92038911746809e-05
0.828422454412422,0.956252846168354,0.639007063873955,0.260379764693789,0.000313318533590063,6.84937100764364,0.532047173631235,0.418800937244669,0,1.94470302584738e-05
0.879484807450789,0.296556080924347,0.0132445552470656,0.244612359884195,0.00322290130308829,2.56033053458668,0.100606681418419,0.695124336052686,1,5.54454503547219e-05
0.604951531228233,0.996529287891462,0.525472403715247,0.0943484684452415,0.0020064169971738,12.2145660636015,-5.81615212445523,0.423558469861746,1,1.17528084310991e-05
0.810738398347409,0.319464674219489,0.146141952301213,0.126557676424272,3.82027914747596e-05,4.17774351709522,-1.25925481831299,0.647375850006938,1,5.61968058578813e-05
0.819415760010563,0.199508365476504,0.112769201886704,0.197094657551497,0.00457633576937951,13.2187420038972,-0.512654251630718,0.559700258309022,1,5.47852022665481e-05
0.899366830356289,0.379776603076607,0.0183690559439898,0.162545349053107,0.000244504846632481,28.0207494595088,-5.01568500372622,0.92909967340529,1,5.8030018289991e-05
0.780249338805533,0.935238155769184,0.36041542389038,0.153549298527651,0.00334594066487625,3.45274769933894,0.179586798210182,0.619231196353212,1,3.40903324827644e-05
0.459536621013179,0.104944063583389,0.0551529551351319,0.126965961791575,0.000441955827409402,24.7685781281907,18.6167721192076,0.577359981136397,0,6.83461617718491e-05
0.806192556231656,0.906326687894762,0.127408003610177,0.201583602628671,0.000940259685739875,13.2495367880911,-7.83449997953999,0.98931873566471,1,3.40811584960464e-05
0.779778020347081,0.692399337422103,0.496919174544513,0.20613318819087,0.00379551349091344,25.120680389693,4.93368300028697,0.025537375593558,1,3.84522478003884e-05
0.775956282589385,0.215207140427083,0.177254791280272,0.250615475303493,0.000862936079502106,17.5293151780497,14.5697243923697,0.448707866715267,1,4.88240484564548e-05
0.694090507593303,0.16783780278638,0.0201291583484014,0.245441856631078,0.000709011119324714,25.7151615677867,-10.0387078177894,0.460434947628528,1,4.73008881981026e-05
0.875143702876957,0.678015617653728,0.50487170966432,0.0585358345415443,0.00133497148519382,26.6929972793441,12.9144070333532,0.572760165901855,0,5.61917433154862e-05
0.728832650408663,0.296715566888452,0.201336986204307,0.184133643214591,0.00118160568061285,6.04834860260598,3.80856051598719,0.834860941162333,1,4.82648411409432e-05
0.72146391559913,0.483169181738049,0.0211413368596847,0.279761703894474,0.00350675917230546,25.0302463576663,-18.3399316264669,0.713900096714497,1,6.69921310937927e-05
0.799485319562913,0.967129444470629,0.149734327456738,0.0326476365560666,0.00241817970410921,19.8759168903343,1.01524828719463,0.0532357110641897,1,4.53138802116407e-05
0.859261367271025,0.881250936770812,0.876001225874853,0.0618384284432977,1.02359312586486e-05,12.519728560932,-7.94890747206964,0.938309646910056,1,4.3837181514967e-05
0.637315801173413,0.375469957012683,0.26421517496486,0.179354909132235,0.00177912245038897,23.031542556826,-20.5123407784821,0.680003922432661,1,6.47362990776639e-05
0.727519070835946,0.023044720524922,0.00242580910342365,0.220599714922719,0.000890066360589117,23.2889935870189,-19.3694103093372,0.683791738236323,1,6.63579259167006e-05
0.716190769337339,0.376227612607181,0.232764971281777,0.275442995410413,0.000109865018166602,12.2884082961828,-2.26147803893911,0.54320037481375,1,4.79292442314582e-05
0.89173712427876,0.964797166641802,0.675609587303253,0.117352411290631,0.00198668176308274,2.09532174374908,1.04474431791178,0.189565273933113,1,4.11630479754431e-05
0.675690576410258,0.113904597237706,0.0785031537979243,0.0933216702193022,0.00208355075679719,13.013490392128,-5.20629801102514,0.207961718318984,1,4.95442448043759e-05
0.800827268319518,0.348464982584119,0.213795798742264,0.245412180083804,0.000829425374977291,21.9753991323523,-17.1115484906995,0.377315522404388,1,6.42174881257507e-05
0.957708796725863,0.208419310161844,0.0966109260546576,0.225646744365804,0.00177803391823545,12.4035916838329,-11.7697024448481,0.830751915695146,1,6.49227608219078e-05
0.935856897039611,0.986308188410476,0.456875185148745,0.120090333139524,0.00387307654717006,23.5061730672605,13.9586551689217,0.865821523824707,1,5.62062641261887e-05
0.90870389631298,0.698969759512693,0.615403527524023,0.0705104344524443,0.00109638210735284,11.5829340226483,10.1920509441231,0.0443678088486195,1,5.24024666380528e-05
